"freq","true_freq","pi_hat","real_a_mean","real_c_mean","b_hat.median","b_hat.mean","b.low1","b.high1","b.low2","b.high2","b.low3","b.high3","true_hidden","bH.capture1","bH.capture2","bH.capture3"
0.8,0.764,0.774288435329397,0.200389862573835,0.00406320239059017,0.0178656347431028,0.0229255969741911,0.0111566373075612,0.0649293411373031,0.0101167206507872,0.0311617170627774,0.0173213638416022,0.02852983010678,0.02,TRUE,TRUE,TRUE
0.8,0.788,0.80978713527476,0.200812833037912,0.00406019998985688,0.0174443766844493,0.0220871893948039,0.0110766934331956,0.0642511367038773,0.010126021874688,0.0285792069350339,0.015806652594556,0.0283677261950517,0.02,TRUE,TRUE,TRUE
0.8,0.788,0.758668224592128,0.201338413561455,0.00396684180749094,0.0171302430207674,0.018797314639037,0.0107358525924282,0.0366582185651319,0.0100363381378411,0.0267917494228564,0.0182578798430227,0.0193367494350512,0.02,TRUE,TRUE,FALSE
0.8,0.806,0.815409996903843,0.197567312865161,0.00401607038732413,0.0191988172823212,0.022883263982815,0.0120300136619207,0.050947836222409,0.0109777813438811,0.0314343800817786,0.0195117033449144,0.0262548246207156,0.02,TRUE,TRUE,TRUE
0.8,0.84,0.444348782240607,0.201997459823518,0.00410843362399068,0.0200896376269545,0.0238724706345936,0.012758811671205,0.0643571948990447,0.0114071600023283,0.0332447425897256,0.020967953611491,0.0267769876576962,0.02,TRUE,TRUE,FALSE
0.8,0.83,0.779088204006978,0.19985193049076,0.00399263586256239,0.0200816807597027,0.0218802623412143,0.0124312997554196,0.0427430407283915,0.0117086287396846,0.0315334776039549,0.021263880402343,0.0224966442800856,0.02,TRUE,TRUE,FALSE
0.8,0.81,0.818645965582283,0.200531659529078,0.00397362128056635,0.0183202522241576,0.0206211957375742,0.0115805934235088,0.0439711373311232,0.0107707532069118,0.0293527773524616,0.0195782061515556,0.0216641853235928,0.02,TRUE,TRUE,TRUE
0.8,0.79,0.758643951438364,0.200424262865651,0.00394626709481779,0.0180544854555114,0.0198455154633343,0.0114074012245546,0.0387604265050553,0.0106998062410531,0.0281607892733472,0.0192433399822632,0.0204476909444055,0.02,TRUE,TRUE,TRUE
0.8,0.776,0.813708852337672,0.198733913335501,0.00398022728642702,0.018957882703288,0.0210628568911251,0.0119974629827253,0.0444888079304822,0.011343943755435,0.0299761857785808,0.0202957575847743,0.0218299561974759,0.02,TRUE,TRUE,FALSE
0.8,0.798,0.65349240867207,0.199448100426057,0.00401711798844021,0.0165338873845758,0.018567408220704,0.0104658278190876,0.0394300369509307,0.00968708505470095,0.0268946506195389,0.0178933648872261,0.019241451554182,0.02,TRUE,TRUE,FALSE
0.8,0.8,0.396285591963766,0.198033273514537,0.00395556442507274,0.0184736480599673,0.0204825133759283,0.011727324849524,0.0414845125110404,0.0110782344959335,0.0292210257879059,0.0197326229919327,0.0212324037599239,0.02,TRUE,TRUE,TRUE
0.8,0.792,0.816084608104263,0.200294882670903,0.00405390682846579,0.0173792330510382,0.0203960137792524,0.0109510436687624,0.051404882896082,0.00995178723292835,0.0292238129047921,0.0189521364071322,0.0218398911513727,0.02,TRUE,TRUE,TRUE
0.8,0.79,0.809738991062103,0.199006026548048,0.00411709070585795,0.0184532703489993,0.0204358076150865,0.0114452937683059,0.041145303873781,0.010649596841242,0.0300232116800777,0.0198351155964609,0.0210364996337122,0.02,TRUE,TRUE,TRUE
0.8,0.782,0.747277880967279,0.200332291886157,0.00402528089767287,0.0173862821835365,0.019024093943206,0.0112345356261034,0.0362505950874061,0.0106385892874807,0.0269393940469356,0.0185033083871896,0.0195448794992224,0.02,TRUE,TRUE,FALSE
0.8,0.784,0.740240814284692,0.200754416045407,0.0040196964307934,0.0175730084665107,0.0194238728019729,0.0112291214028591,0.0390019357370028,0.0104795791122764,0.0272968005171413,0.0187733505271515,0.0200743950767943,0.02,TRUE,TRUE,TRUE
0.8,0.8,0.760696198577751,0.203895069487276,0.00399581632404331,0.0184421396050232,0.0201329644872138,0.0116707580899912,0.0376857983003858,0.0110332563424323,0.0286268322612642,0.019547736626153,0.0207181923482746,0.02,TRUE,TRUE,TRUE
0.8,0.8,0.824418057094599,0.199080543464675,0.00395715370899081,0.0172969847485895,0.0189800587499881,0.0107325267595962,0.0375784473358595,0.0102014841610484,0.0275264782645854,0.0185205345423409,0.0194395829576354,0.02,TRUE,TRUE,FALSE
0.8,0.788,0.765960814360519,0.200813385880866,0.00398970624909628,0.016998657681678,0.0188861647825855,0.0106891257147243,0.0379609638248033,0.0100027233213343,0.0265139230572209,0.0179966434764245,0.0197756860887465,0.02,TRUE,TRUE,FALSE
0.8,0.81,0.81336000023044,0.198953470334275,0.00405837007910322,0.0188345424934272,0.0238050299898919,0.0115946851000857,0.095744278809072,0.0102193534365098,0.0318007279645277,0.0197545968495635,0.0278554631302203,0.02,TRUE,TRUE,TRUE
0.8,0.776,0.816228294832679,0.200115364590434,0.00403465827489927,0.0178033473531566,0.0198638889336974,0.0110228829520419,0.0408388638204119,0.0101509031793704,0.0285473791515137,0.0191106504135185,0.0206171274538763,0.02,TRUE,TRUE,TRUE
0.8,0.774,0.757015505844117,0.198273404171231,0.00401561354130352,0.0174019864509621,0.0194183522815071,0.0110326977584958,0.0392756270964539,0.0099891026047018,0.0275736626304948,0.018727692432605,0.0201090121304092,0.02,TRUE,TRUE,TRUE
0.8,0.798,0.781459225034239,0.199523791108299,0.00399359968045854,0.0186474769374073,0.0211277594304596,0.0117507424994488,0.0435411586094502,0.0108987183028248,0.0295987586721859,0.0198198556755729,0.0224356631853464,0.02,TRUE,TRUE,TRUE
0.8,0.85,0.868035858397344,0.201392158080649,0.00398365749723374,0.0185504253251206,0.0205142573617786,0.0118950873715936,0.0410257834472015,0.0111078519337943,0.029277051309201,0.0198747399058878,0.0211537748176694,0.02,TRUE,TRUE,TRUE
0.8,0.762,0.757746546492502,0.198819947182547,0.00394404791788541,0.0175613195119697,0.0195495953515359,0.0111104715734357,0.0410044658153011,0.0104332028839529,0.0277563212789155,0.018863963171876,0.0202352275311958,0.02,TRUE,TRUE,TRUE
0.8,0.826,0.41757335891142,0.200989673932721,0.00408516919372166,0.0195684458710679,0.0226909394661214,0.0120064331846894,0.0525558572882358,0.0108240971329457,0.0335041044619129,0.0211457677079724,0.0242361112242704,0.02,TRUE,TRUE,FALSE
0.8,0.794,0.811602374193416,0.199893973160673,0.00400250945028634,0.0188840772682969,0.0208865522163812,0.0117338164391213,0.0429009519895954,0.0109184508616717,0.0299268984405342,0.0202072097750393,0.021565894657723,0.02,TRUE,TRUE,FALSE
0.8,0.81,0.832363194464145,0.19830591816941,0.00395146493834926,0.018201955260974,0.0203582220241551,0.0115302032498689,0.0428375395705102,0.0106911358822031,0.028699876369325,0.0195582094643324,0.0211582345839777,0.02,TRUE,TRUE,TRUE
0.8,0.79,0.789167538227397,0.202803945138518,0.00415895375983517,0.0193307276824668,0.0216183583350692,0.0119511351917504,0.0449296540709203,0.0110844500985317,0.0319300447955458,0.0208516353114069,0.0223850813587314,0.02,TRUE,TRUE,FALSE
0.8,0.826,0.80710688577682,0.200394624442338,0.00402821103345916,0.0196881200984684,0.0222476982566167,0.0126347405548719,0.047205424676996,0.0115325607626748,0.0318716061449003,0.0212076372590801,0.0232877592541533,0.02,TRUE,TRUE,FALSE
0.8,0.812,0.82416327585424,0.199816513601405,0.00401063895896162,0.0181619442725177,0.0217668267881167,0.0115091741469966,0.0528383814258728,0.0105487783655823,0.0299428750148418,0.0189233435332705,0.0246103100429629,0.02,TRUE,TRUE,TRUE
0.8,0.794,0.820437718945057,0.20195124399998,0.00401044514502109,0.0188860336302409,0.020948344916067,0.0119978397067115,0.0441397227988483,0.0111992831831127,0.0295771075964508,0.0202431543250298,0.0216535355071041,0.02,TRUE,TRUE,FALSE
0.8,0.81,0.804858931031405,0.198620350549099,0.00393779702178904,0.0185593633818133,0.0212372802356305,0.011899980518878,0.0454917996881606,0.0108978168155084,0.0302703145135369,0.0200014898482817,0.0224730706229794,0.02,TRUE,TRUE,FALSE
0.8,0.784,0.729689283204967,0.2015816448216,0.00406402273565136,0.0185932443002704,0.0205756716759146,0.0119673673172645,0.0416470059109059,0.0112865382314038,0.0293989401827669,0.0198441854067625,0.0213071579450668,0.02,TRUE,TRUE,TRUE
0.8,0.794,0.745944617994345,0.199944655019665,0.00408215533193719,0.0184056096079908,0.0203678260864052,0.0118287737301457,0.0407311167429755,0.0111292750486063,0.0292895472645677,0.0197583236369861,0.0209773285358243,0.02,TRUE,TRUE,TRUE
0.8,0.8,0.815673669805857,0.198073420038617,0.00396081139016006,0.0179440858605659,0.0203726635188972,0.01127524971913,0.0417317837964558,0.0104784121037335,0.0283181969733187,0.0188806479996816,0.0218646790381127,0.02,TRUE,TRUE,TRUE
0.8,0.826,0.817807484613771,0.199437983794575,0.00399914574136532,0.0187579699204898,0.0207633100282783,0.0120451609285633,0.0413475324994763,0.0112959907253112,0.0285259377866437,0.0196742911786246,0.021852328877932,0.02,TRUE,TRUE,TRUE
0.8,0.784,0.708522812383,0.199348382018392,0.00401189378190626,0.0176719899555091,0.0198755842476226,0.0111820080159553,0.04603831475047,0.0104139881437202,0.0277202188863388,0.0189960993117853,0.0207550691834599,0.02,TRUE,TRUE,TRUE
0.8,0.812,0.785920381628399,0.201158278698943,0.00405648445960119,0.0185052060206717,0.0206832756909252,0.0117611606110636,0.0424945112875387,0.0110149807602691,0.0293041880401575,0.0197342387433255,0.0216323126385249,0.02,TRUE,TRUE,TRUE
0.8,0.778,0.839517552308009,0.201409565801341,0.0040233063784382,0.0177802105179731,0.0216721492989849,0.0111175328379548,0.0543719188199479,0.0100790595087745,0.0291272796401924,0.0178168185135227,0.0255274800844471,0.02,TRUE,TRUE,TRUE
0.8,0.836,0.342710531692236,0.198649568744392,0.00401679256692493,0.0190133633410742,0.0240699490826016,0.0120234556310709,0.0869778170118314,0.0109839613061969,0.0324696699326448,0.0190809157830816,0.0290589823821217,0.02,TRUE,TRUE,TRUE
0.8,0.794,0.614570671870647,0.198835524509537,0.00395361675248183,0.0173734884805474,0.0192733866402026,0.0109125451510881,0.040037150519573,0.0102424855626206,0.0277432421949145,0.0186416402287727,0.0199051330516324,0.02,TRUE,TRUE,FALSE
0.8,0.824,0.315271635512413,0.200711039041889,0.00396785913406145,0.0185834364469448,0.0206629987767355,0.0117916461836315,0.0419514660840886,0.0110656710636981,0.0287204818767143,0.019677204067655,0.021648793485816,0.02,TRUE,TRUE,TRUE
0.8,0.778,0.805781089303452,0.200229554761709,0.00398072786662224,0.0182297008489028,0.0202765345707514,0.0115076726780614,0.0425048367840072,0.0108372056744396,0.0289217504298182,0.0195774094779616,0.0209756596635411,0.02,TRUE,TRUE,TRUE
0.8,0.806,0.298409992178555,0.198119378752891,0.00400895778194415,0.0191607262626187,0.0208699348533813,0.0121024125286883,0.0411925623095996,0.011283007991931,0.0293172011209294,0.0202234987773589,0.0215163709294038,0.02,TRUE,TRUE,FALSE
0.8,0.796,0.809585580128637,0.200562822350838,0.00400166153667928,0.0167547077116774,0.0184934179392965,0.0105046157363984,0.0371874196935221,0.0097963190998574,0.026401851127563,0.0179160797555922,0.0190707561230009,0.02,TRUE,TRUE,FALSE
0.8,0.804,0.829098939579599,0.199776509020063,0.00386637069887013,0.0184226562400874,0.0205217730254402,0.0117329082281149,0.0423913990102396,0.0108953971305887,0.0292923680208364,0.0198375183264162,0.0212060277244642,0.02,TRUE,TRUE,TRUE
0.8,0.794,0.778654921358745,0.200078629026179,0.00407110609143045,0.0177649484351929,0.0202731258829987,0.011191152191728,0.0417068133675458,0.010429171676906,0.0284171269362249,0.018833860927413,0.0217123908385844,0.02,TRUE,TRUE,TRUE
0.8,0.784,0.810385682682783,0.202950570262262,0.00406894030675184,0.0174839432943987,0.0205862753615867,0.0110853365547139,0.046516763976755,0.0100752266577061,0.0283944596443435,0.0180970058292174,0.023075544893956,0.02,TRUE,TRUE,TRUE
0.8,0.796,0.774662371385467,0.200022102622159,0.00404989592293136,0.019198712671409,0.021106046462062,0.0119895467255506,0.0416992304738631,0.011285289119405,0.0304027866949716,0.0204663901197569,0.021745702804367,0.02,TRUE,TRUE,FALSE
0.8,0.778,0.774725452081357,0.198349295592803,0.00389127982729082,0.0187935256543231,0.0211885049428105,0.012072043377162,0.0463820609002648,0.0111524941698597,0.0302365349985027,0.0203080634337638,0.0220689464518572,0.02,TRUE,TRUE,FALSE
0.8,0.8,0.812249984190845,0.198306291734302,0.003965636315297,0.0179790259488025,0.0204505588484409,0.0112351916465871,0.0415803646399154,0.0103050518231515,0.0285009660233966,0.0189569270680397,0.021944190628842,0.02,TRUE,TRUE,TRUE
0.8,0.83,0.832779852451351,0.199689321997891,0.00405695188096175,0.0201053269846672,0.0222468357401429,0.0126396599564212,0.0457584252011275,0.0117050553706718,0.0322125775264183,0.0214981603508896,0.0229955111293962,0.02,TRUE,TRUE,FALSE
0.8,0.82,0.821710749040298,0.200849220343105,0.00393778103410742,0.0163273899044221,0.0179028902420177,0.0102729077959322,0.0356392267651581,0.00978732005003141,0.0257279198237916,0.0174670368075187,0.0183387436765166,0.02,TRUE,TRUE,FALSE
0.8,0.8,0.777071504750361,0.199447976891194,0.00393464615962805,0.0175359025863364,0.0196276774873678,0.0109253767280157,0.0420324672102043,0.00993438255697071,0.0285050862918037,0.018935568978679,0.0203197859960566,0.02,TRUE,TRUE,TRUE
0.8,0.802,0.823396879151337,0.199778122806913,0.00406284189105169,0.0172133984282785,0.0188369994845246,0.0109987072203018,0.0363703451676872,0.0104974887177829,0.0265675448560906,0.0183198889225862,0.019354110046463,0.02,TRUE,TRUE,FALSE
0.8,0.834,0.858867127380352,0.199713579729952,0.00400853175189308,0.0192524599106253,0.0215824236467154,0.0120965954432619,0.0457129654134101,0.0111155859133915,0.0307905184898942,0.0206015810137221,0.0225632662797087,0.02,TRUE,TRUE,FALSE
0.8,0.806,0.800713410105349,0.201327449990017,0.00395196626120334,0.0194371795732174,0.0222464541099446,0.0123224608772881,0.0506777155348912,0.0110878460482301,0.0317175350900833,0.0209650415213986,0.0235278666984906,0.02,TRUE,TRUE,FALSE
0.8,0.812,0.793157577183041,0.198718987721547,0.00392970961300104,0.0185108368465139,0.0208449703212176,0.0118609411861066,0.0466587606865434,0.0108777614088047,0.0296844072489468,0.0199629323599913,0.0217270082824439,0.02,TRUE,TRUE,TRUE
0.8,0.802,0.772121135569671,0.198924621550667,0.00401346159233467,0.0166472856979698,0.0183743789234449,0.0103012951600795,0.03582400165414,0.00966514991557599,0.0265285163765184,0.0177833565926725,0.0189654012542174,0.02,TRUE,TRUE,FALSE
0.8,0.82,0.828384682923739,0.198025856246406,0.00389017770563888,0.0174131219031644,0.0233811319143468,0.0108835446119957,0.0702876190015749,0.00979243969787016,0.0284721002326412,0.0132904072596221,0.0334718565690716,0.02,TRUE,TRUE,TRUE
0.8,0.79,0.796256034631152,0.201677745816371,0.00399786699597363,0.0185476681127528,0.0206308448182742,0.0116238578700837,0.0422828597280661,0.0108853887469083,0.0293953491427989,0.0198001572122943,0.0214615324242542,0.02,TRUE,TRUE,TRUE
0.8,0.764,0.814432973117208,0.198842507344979,0.00393121620441142,0.0166917630799831,0.0186393380154629,0.0104747729779792,0.0392317189678301,0.00971480599250407,0.0266663060384814,0.0180179481785734,0.0192607278523524,0.02,TRUE,TRUE,FALSE
0.8,0.776,0.767510620389262,0.20006523040271,0.00400815931310059,0.0183110019681663,0.0203186928204157,0.0116337273360432,0.0415893862315289,0.0109635846685598,0.0294750374035368,0.0196973794703347,0.0209400061704967,0.02,TRUE,TRUE,TRUE
0.8,0.782,0.801423025967367,0.200357222347614,0.00408770647099505,0.016267238133052,0.0179138431300789,0.010237191751166,0.0353168768855036,0.009702852588223,0.0258761686353338,0.0174606451296004,0.0183670411305574,0.02,TRUE,TRUE,FALSE
0.8,0.79,0.778616517208892,0.201468894085175,0.00405635262388543,0.0177347840754672,0.0191904404558959,0.0112466325535321,0.036025202930405,0.0104992172572444,0.0270906755181468,0.0187339369458789,0.0196469439659129,0.02,TRUE,TRUE,FALSE
0.8,0.77,0.789276279404079,0.200067487198593,0.00402996233129876,0.0159035330303839,0.0180283629152719,0.00999188436149176,0.0390118267992203,0.00923370088048139,0.0262648330114207,0.0174031283325318,0.0186535974980119,0.02,TRUE,TRUE,FALSE
0.8,0.798,0.821699355492117,0.201231423990888,0.00394439373539134,0.0162598195694937,0.0179394529046499,0.010473170774584,0.0356164538032548,0.00978915427048514,0.0254532359440283,0.0174254043411484,0.0184535014681514,0.02,TRUE,TRUE,FALSE
0.8,0.778,0.793286250886289,0.20018079968432,0.00403243795901743,0.0182003231878467,0.0201466031046401,0.0115301559795508,0.0411619659626953,0.0105922320312592,0.0285903303019319,0.0195182930034943,0.0207749132057859,0.02,TRUE,TRUE,TRUE
0.8,0.81,0.767419611208873,0.201002086857488,0.00397616810490641,0.0185553664164561,0.0215068769078123,0.0114141924703269,0.0503705390356516,0.0104736648435332,0.0307572653360659,0.0197970463368496,0.0232167074787749,0.02,TRUE,TRUE,TRUE
0.8,0.808,0.724490793012771,0.20166168432189,0.00401206399556479,0.0176088974045312,0.020921445027927,0.011176122229735,0.0499300847098703,0.0102690986951564,0.0289326660329309,0.0182590285331628,0.0235838615226911,0.02,TRUE,TRUE,TRUE
0.8,0.79,0.800628865317583,0.201068087632428,0.00409597520159197,0.0175109532770059,0.0192962083785387,0.0111122561500353,0.0386524822644196,0.0105031193111951,0.0270756091711484,0.0186458531827906,0.0199465635742869,0.02,TRUE,TRUE,FALSE
0.8,0.812,0.815616865197104,0.199129943851016,0.00405169305879429,0.01858529739143,0.0214581775204742,0.011773223874835,0.0438189663807788,0.0108869801209849,0.0296127342516914,0.0191213856165986,0.0237949694243498,0.02,TRUE,TRUE,TRUE
0.8,0.8,0.743129679200609,0.198863758513548,0.00407122334300765,0.0172486628044147,0.019247021662325,0.01077590692889,0.0392265524919102,0.0100767376118388,0.027799864961748,0.0185444402980642,0.0199496030265858,0.02,TRUE,TRUE,FALSE
0.8,0.786,0.76888164449069,0.198692593248113,0.00402233612623464,0.0167420392295817,0.0196299073635902,0.0104125596886833,0.0509103956728501,0.00934077294920178,0.0284342933297446,0.0184035176871953,0.0208562970399852,0.02,TRUE,TRUE,TRUE
0.8,0.774,0.770365120840539,0.200158713570048,0.00404027027688911,0.0172877283638032,0.021434821941606,0.0108190576266891,0.0567787518145222,0.00977814007720599,0.0287162308296309,0.0171272606944655,0.0257423831887465,0.02,TRUE,TRUE,TRUE
0.8,0.806,0.8233256210833,0.200836870582877,0.00389589065079333,0.0179526098487918,0.0205866182223403,0.0113835121576193,0.0457701885750699,0.0105030261781688,0.0291091526217797,0.0192576953793632,0.0219155410653175,0.02,TRUE,TRUE,TRUE
0.8,0.822,0.794621680882396,0.198576811415838,0.00396576359839504,0.0184603792582363,0.0203115774235388,0.0114265504276953,0.0422745041030537,0.0103880994091069,0.0291254726831523,0.0196866161117582,0.0209365387353193,0.02,TRUE,TRUE,TRUE
0.8,0.798,0.790619260435615,0.200582024160928,0.00403670865221219,0.0180137000981618,0.0210453429038758,0.0114937988983892,0.0464505422778892,0.0107405109871264,0.0284091072189885,0.018378965374879,0.0237117204328726,0.02,TRUE,TRUE,TRUE
0.8,0.792,0.801687644082611,0.200994924301955,0.00399778841435658,0.0171754872052267,0.0190087809713881,0.0109295925591754,0.0387087977686265,0.010179912063347,0.0266134216121194,0.0183121620877919,0.0197053998549843,0.02,TRUE,TRUE,FALSE
0.8,0.838,0.779680595215268,0.197442894120713,0.00393311739467698,0.0196954085763375,0.0220308849695812,0.0121572086688064,0.0467853811598924,0.0110740291007463,0.0316786824046158,0.0211305708577018,0.0229311990814606,0.02,TRUE,TRUE,FALSE
